... loading data
training member 0
epoch 1, minibatch 500/500, validation error 16.380000 %
epoch 19, minibatch 500/500, validation error 5.500000 %
epoch 20, minibatch 500/500, validation error 5.280000 %
epoch 21, minibatch 500/500, validation error 5.210000 %
epoch 22, minibatch 500/500, validation error 5.140000 %
epoch 23, minibatch 500/500, validation error 5.080000 %
epoch 24, minibatch 500/500, validation error 5.000000 %
epoch 25, minibatch 500/500, validation error 4.890000 %
epoch 26, minibatch 500/500, validation error 4.800000 %
epoch 27, minibatch 500/500, validation error 4.720000 %
epoch 28, minibatch 500/500, validation error 4.650000 %
epoch 29, minibatch 500/500, validation error 4.630000 %
epoch 30, minibatch 500/500, validation error 4.510000 %
epoch 31, minibatch 500/500, validation error 4.490000 %
epoch 32, minibatch 500/500, validation error 4.470000 %
epoch 33, minibatch 500/500, validation error 4.390000 %
epoch 35, minibatch 500/500, validation error 4.300000 %
epoch 36, minibatch 500/500, validation error 4.220000 %
epoch 37, minibatch 500/500, validation error 4.220000 %
epoch 38, minibatch 500/500, validation error 4.190000 %
epoch 39, minibatch 500/500, validation error 4.160000 %
epoch 43, minibatch 500/500, validation error 4.140000 %
epoch 44, minibatch 500/500, validation error 4.120000 %
epoch 45, minibatch 500/500, validation error 4.090000 %
epoch 46, minibatch 500/500, validation error 4.060000 %
epoch 47, minibatch 500/500, validation error 3.970000 %
epoch 49, minibatch 500/500, validation error 3.940000 %
epoch 50, minibatch 500/500, validation error 3.900000 %
epoch 51, minibatch 500/500, validation error 3.900000 %
epoch 52, minibatch 500/500, validation error 3.870000 %
epoch 56, minibatch 500/500, validation error 3.870000 %
epoch 57, minibatch 500/500, validation error 3.860000 %
epoch 58, minibatch 500/500, validation error 3.840000 %
epoch 59, minibatch 500/500, validation error 3.830000 %
epoch 68, minibatch 500/500, validation error 3.820000 %
epoch 69, minibatch 500/500, validation error 3.810000 %
epoch 73, minibatch 500/500, validation error 3.780000 %
epoch 75, minibatch 500/500, validation error 3.760000 %
epoch 77, minibatch 500/500, validation error 3.750000 %
epoch 78, minibatch 500/500, validation error 3.740000 %
epoch 129, minibatch 500/500, validation error 3.730000 %
epoch 131, minibatch 500/500, validation error 3.730000 %
epoch 132, minibatch 500/500, validation error 3.670000 %
Selection : Best validation score of 3.67 %
training member 18
epoch 1, minibatch 500/500, validation error 14.580000 %
epoch 2, minibatch 500/500, validation error 12.120000 %
epoch 3, minibatch 500/500, validation error 11.110000 %
epoch 4, minibatch 500/500, validation error 10.200000 %
epoch 5, minibatch 500/500, validation error 9.590000 %
epoch 6, minibatch 500/500, validation error 9.040000 %
epoch 7, minibatch 500/500, validation error 8.650000 %
epoch 8, minibatch 500/500, validation error 8.230000 %
epoch 9, minibatch 500/500, validation error 8.060000 %
epoch 10, minibatch 500/500, validation error 7.800000 %
epoch 11, minibatch 500/500, validation error 7.590000 %
epoch 12, minibatch 500/500, validation error 7.450000 %
epoch 13, minibatch 500/500, validation error 7.160000 %
epoch 14, minibatch 500/500, validation error 7.040000 %
epoch 15, minibatch 500/500, validation error 6.810000 %
epoch 16, minibatch 500/500, validation error 6.740000 %
epoch 17, minibatch 500/500, validation error 6.570000 %
epoch 18, minibatch 500/500, validation error 6.470000 %
epoch 19, minibatch 500/500, validation error 6.270000 %
epoch 20, minibatch 500/500, validation error 6.160000 %
epoch 21, minibatch 500/500, validation error 6.070000 %
epoch 22, minibatch 500/500, validation error 5.950000 %
epoch 23, minibatch 500/500, validation error 5.820000 %
epoch 24, minibatch 500/500, validation error 5.790000 %
epoch 25, minibatch 500/500, validation error 5.750000 %
epoch 26, minibatch 500/500, validation error 5.720000 %
epoch 27, minibatch 500/500, validation error 5.700000 %
epoch 28, minibatch 500/500, validation error 5.600000 %
epoch 29, minibatch 500/500, validation error 5.540000 %
epoch 30, minibatch 500/500, validation error 5.450000 %
epoch 31, minibatch 500/500, validation error 5.330000 %
epoch 32, minibatch 500/500, validation error 5.250000 %
epoch 33, minibatch 500/500, validation error 5.180000 %
epoch 35, minibatch 500/500, validation error 5.150000 %
epoch 36, minibatch 500/500, validation error 5.020000 %
epoch 39, minibatch 500/500, validation error 5.000000 %
epoch 40, minibatch 500/500, validation error 4.880000 %
epoch 41, minibatch 500/500, validation error 4.810000 %
epoch 43, minibatch 500/500, validation error 4.700000 %
epoch 44, minibatch 500/500, validation error 4.580000 %
epoch 45, minibatch 500/500, validation error 4.550000 %
epoch 53, minibatch 500/500, validation error 4.530000 %
epoch 54, minibatch 500/500, validation error 4.470000 %
epoch 56, minibatch 500/500, validation error 4.450000 %
epoch 57, minibatch 500/500, validation error 4.400000 %
epoch 61, minibatch 500/500, validation error 4.400000 %
epoch 62, minibatch 500/500, validation error 4.380000 %
epoch 63, minibatch 500/500, validation error 4.330000 %
epoch 64, minibatch 500/500, validation error 4.290000 %
epoch 65, minibatch 500/500, validation error 4.280000 %
epoch 67, minibatch 500/500, validation error 4.200000 %
epoch 69, minibatch 500/500, validation error 4.110000 %
epoch 79, minibatch 500/500, validation error 4.060000 %
epoch 88, minibatch 500/500, validation error 4.040000 %
epoch 89, minibatch 500/500, validation error 4.030000 %
epoch 90, minibatch 500/500, validation error 3.980000 %
epoch 92, minibatch 500/500, validation error 3.880000 %
epoch 93, minibatch 500/500, validation error 3.850000 %
epoch 95, minibatch 500/500, validation error 3.840000 %
epoch 97, minibatch 500/500, validation error 3.800000 %
epoch 104, minibatch 500/500, validation error 3.790000 %
epoch 106, minibatch 500/500, validation error 3.770000 %
epoch 107, minibatch 500/500, validation error 3.700000 %
epoch 112, minibatch 500/500, validation error 3.690000 %
epoch 114, minibatch 500/500, validation error 3.660000 %
Selection : Best validation score of 3.66 %
training member 19
epoch 1, minibatch 500/500, validation error 18.190000 %
epoch 2, minibatch 500/500, validation error 14.590000 %
epoch 3, minibatch 500/500, validation error 12.640000 %
epoch 4, minibatch 500/500, validation error 11.720000 %
epoch 5, minibatch 500/500, validation error 10.780000 %
epoch 6, minibatch 500/500, validation error 10.180000 %
epoch 7, minibatch 500/500, validation error 9.830000 %
epoch 8, minibatch 500/500, validation error 9.400000 %
epoch 9, minibatch 500/500, validation error 8.910000 %
epoch 10, minibatch 500/500, validation error 8.480000 %
epoch 11, minibatch 500/500, validation error 7.970000 %
epoch 12, minibatch 500/500, validation error 7.740000 %
epoch 13, minibatch 500/500, validation error 7.500000 %
epoch 14, minibatch 500/500, validation error 7.260000 %
epoch 15, minibatch 500/500, validation error 7.040000 %
epoch 16, minibatch 500/500, validation error 6.860000 %
epoch 17, minibatch 500/500, validation error 6.740000 %
epoch 18, minibatch 500/500, validation error 6.710000 %
epoch 19, minibatch 500/500, validation error 6.600000 %
epoch 20, minibatch 500/500, validation error 6.390000 %
epoch 21, minibatch 500/500, validation error 6.300000 %
epoch 22, minibatch 500/500, validation error 6.270000 %
epoch 23, minibatch 500/500, validation error 6.090000 %
epoch 24, minibatch 500/500, validation error 6.030000 %
epoch 25, minibatch 500/500, validation error 5.970000 %
epoch 26, minibatch 500/500, validation error 5.940000 %
epoch 27, minibatch 500/500, validation error 5.820000 %
epoch 29, minibatch 500/500, validation error 5.740000 %
epoch 30, minibatch 500/500, validation error 5.670000 %
epoch 32, minibatch 500/500, validation error 5.610000 %
epoch 33, minibatch 500/500, validation error 5.470000 %
epoch 35, minibatch 500/500, validation error 5.440000 %
epoch 36, minibatch 500/500, validation error 5.370000 %
epoch 37, minibatch 500/500, validation error 5.300000 %
epoch 38, minibatch 500/500, validation error 5.290000 %
epoch 39, minibatch 500/500, validation error 5.150000 %
epoch 40, minibatch 500/500, validation error 5.140000 %
epoch 41, minibatch 500/500, validation error 5.050000 %
epoch 42, minibatch 500/500, validation error 4.960000 %
epoch 43, minibatch 500/500, validation error 4.850000 %
epoch 45, minibatch 500/500, validation error 4.790000 %
epoch 46, minibatch 500/500, validation error 4.690000 %
epoch 47, minibatch 500/500, validation error 4.670000 %
epoch 48, minibatch 500/500, validation error 4.560000 %
epoch 49, minibatch 500/500, validation error 4.550000 %
epoch 50, minibatch 500/500, validation error 4.530000 %
epoch 51, minibatch 500/500, validation error 4.500000 %
epoch 52, minibatch 500/500, validation error 4.480000 %
epoch 53, minibatch 500/500, validation error 4.470000 %
epoch 55, minibatch 500/500, validation error 4.430000 %
epoch 56, minibatch 500/500, validation error 4.420000 %
epoch 71, minibatch 500/500, validation error 4.380000 %
epoch 76, minibatch 500/500, validation error 4.360000 %
epoch 77, minibatch 500/500, validation error 4.360000 %
epoch 78, minibatch 500/500, validation error 4.340000 %
epoch 79, minibatch 500/500, validation error 4.270000 %
epoch 80, minibatch 500/500, validation error 4.270000 %
epoch 81, minibatch 500/500, validation error 4.140000 %
epoch 82, minibatch 500/500, validation error 4.080000 %
epoch 94, minibatch 500/500, validation error 4.070000 %
epoch 96, minibatch 500/500, validation error 4.040000 %
epoch 97, minibatch 500/500, validation error 4.030000 %
epoch 98, minibatch 500/500, validation error 4.000000 %
epoch 101, minibatch 500/500, validation error 4.000000 %
epoch 106, minibatch 500/500, validation error 3.990000 %
epoch 113, minibatch 500/500, validation error 3.980000 %
epoch 121, minibatch 500/500, validation error 3.970000 %
epoch 126, minibatch 500/500, validation error 3.950000 %
epoch 127, minibatch 500/500, validation error 3.870000 %
Selection : Best validation score of 3.87 %
training member 20
